url,category,comment,hate_towards_whom,label,id
https://www.youtube.com/watch?v=yvFuxVJq9ak&ab_channel=GlobalNews,news & politics,"Oh, a complete war is about to go down to Ukraine... let them go over there yay!!!!1!!!",Community,yes,13880c50-f8eb-48eb-8cab-8d5f2d74e811
https://www.youtube.com/watch?v=yvFuxVJq9ak&ab_channel=GlobalNews,news & politics,America always meddles with other countries. First handle you home. Covid much?,Location,yes,1e9853d9-fa49-4e8e-9410-db6cbf95ec65
https://www.youtube.com/watch?v=yvFuxVJq9ak&ab_channel=GlobalNews,news & politics,America is still mingled with other countries.,Location,yes,d8f2c7ba-77e1-4391-aeab-d7d62b09ba75
https://www.youtube.com/watch?v=yvFuxVJq9ak&ab_channel=GlobalNews,news & politics,america's still mingling with other nations,Location,yes,e2d6ed4c-e4ca-4a68-a2a9-e4659b6eebde
https://www.youtube.com/watch?v=yvFuxVJq9ak&ab_channel=GlobalNews,news & politics,america mingles with other countries,Location,yes,51003f39-4f23-4b62-b349-2c07c25a4f38
https://www.youtube.com/watch?v=yvFuxVJq9ak&ab_channel=GlobalNews,news & politics,america is still mingling with other nations,Location,yes,f2e1a69d-e81e-4929-a58d-35959b41bb0e
https://www.youtube.com/watch?v=yvFuxVJq9ak&ab_channel=GlobalNews,news & politics,america is mingling with other countries,Location,yes,df89ce86-7101-463d-b734-3e95eabbab3a
https://www.youtube.com/watch?v=yvFuxVJq9ak&ab_channel=GlobalNews,news & politics,america's still mingling with other countries,Location,yes,7ceebe1e-355a-42d2-97b1-343e4becf238
https://www.youtube.com/watch?v=yvFuxVJq9ak&ab_channel=GlobalNews,news & politics,america is still mingling with other countries,Location,yes,aaeeaaf4-f288-4cba-82b8-b6d776b7d686
https://www.youtube.com/watch?v=yvFuxVJq9ak&ab_channel=GlobalNews,news & politics,Couldn't handle china... going to a war in Ukraine. Typical USA tactic. Diversion and hype. All bark no bite.,Location,yes,ae0a9ccd-8385-4591-914f-f27664b387ba
https://www.youtube.com/watch?v=yvFuxVJq9ak&ab_channel=GlobalNews,news & politics,I couldn't take care of China... going to a war in Ukraine. Typical of the United States. Deversion and hype.,Location,yes,4157980e-76e1-47c7-8420-686958145df4
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,"If you are making a dish european style, Don't call it an Hong kong dish. Ruined the whole mood. Change Profession.",Individual,yes,d7ba7fd8-36d5-4723-946e-9d23a6f55082
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine," If you make a European-style dish, don't call it a Hong Kong dish. Ruined the whole atmosphere. Change your profession.",Individual,yes,88ff91bd-1c4e-4ada-9e63-15c770c71aca
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,don't call it a hong kong dish if you're making a european dish,Individual,yes,69cdddd7-2fa5-48e7-9dd9-f67807a3162f
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,if you make a european-style dish don't call it a hong kong dish,Individual,yes,206430cd-9320-41b2-8722-2e3bd6dc203e
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,These people are masterchef candidates. Do you even know what golden yellow colour is. Did you become chef to torture food tasters?,Individual,yes,634fb050-9d79-4e0d-b01e-f033d570be2d
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,do you know what a golden yellow colour is?,Individual,yes,362a40a8-18f3-4c2b-97e0-362c2cbb7268
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,do you even know what a golden yellow colour is?,Individual,yes,fe8c6c17-d4dd-4563-8883-e6453a3f585d
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,these people are masterchef candidates do you even know what a golden yellow colour is?,Individual,yes,94bb730c-c5a5-48da-8e68-56d4ba790091
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,do you even know what golden yellow colour is? did you become a chef to torture food tasters?,Individual,yes,aa587161-26e3-49ab-a0ff-e18f1a90d724
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine, These people are candidates for the Master Chef. Do you even know what the golden yellow color is. Have you become a chef to torture food tasters?,Individual,yes,3b981f5f-abbb-481a-a4b0-834a73198914
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,what is a golden yellow color?,Individual,yes,e45014e1-c342-49c7-961f-6edfb2c0b78f
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,what is a golden yellow color? have you become a chef to torture food tasters?,Individual,yes,a123faf2-c3b6-4df1-8226-7e6380f19a7a
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,do you even know what the golden yellow color is? have you become a chef to torture food tasters?,Individual,yes,8dc0ca1d-ba15-4141-b9d1-4bda23abf024
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,these people are candidates for the master chef do you even know what the golden yellow color is?,Individual,yes,fff3a77b-3c17-48f0-bcf7-2278ab9f730a
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,I had to click on this just because the guy on the thumbnail preview looked exactly like Gordon Ramsay.,Individual,yes,53957811-de37-478c-be37-93ff0be9220c
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,why did i have to click on this because the guy in the thumbnail preview looked exactly like gordon ramsay?,Individual,yes,0630ae52-4f89-416b-b48f-34ebd4320566
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,i had to click on this because the guy on the thumbnail preview looked exactly like gordon ramsay,Individual,yes,d234caf0-333e-429b-9f48-33935c917ce4
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,why did i have to click on this because the guy on the thumbnail preview looked exactly like gordon ramsay,Individual,yes,70798970-3c81-4576-bd1d-f086e16db7b8
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,i had to click on it just because the guy in the thumbnail preview looked exactly like gordon ramsay,Individual,yes,e9affbc3-acdf-4791-b51c-47be5c503a69
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,i had to click on it just because the guy on the thumbnail preview looked exactly like gordon ramsay,Individual,yes,c0115d12-a1f0-492b-a25c-22db090403db
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,i had to click on this just because the guy in the thumbnail preview looked exactly like gordon ramsay,Individual,yes,653acc96-52ba-465e-8a9a-a62fb9326651
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,i had to click on this just because the guy on the thumbnail preview looked exactly like gordon ramsay,Individual,yes,e6df13c9-a356-4f51-876d-2bfa68ad3007
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,I had to click on it just because the guy on the thumbnail preview looked exactly like Gordon Ramsay.,Individual,yes,0ef005a2-f4f7-470a-bd09-161eb3144d2a
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,i had to click on it just because the guy on the thumbnail looked exactly like gordon ramsay,Individual,yes,fe461243-030c-4947-be81-904e8ae8ab1f
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,i had to click on it because the guy on the thumbnail preview looked exactly like gordon ramsay,Individual,yes,f6d1a621-7d98-43f4-b53c-8b87e543d115
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,i had to click it just because the guy on the thumbnail preview looked exactly like gordon ramsay,Individual,yes,7b22af7d-b138-4bf6-b7d8-019eed70a3a1
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,i had to click on it just because the guy in the thumbnail preview looked exactly like gordon ramsay's,Individual,yes,4c9062fb-d731-489b-a2ad-9308f0a818f1
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,i had to click on it just because the guy on the thumbnail preview looked exactly like gordon ramsay's,Individual,yes,17c8b10a-bd25-4e65-b95f-849d1da32f6e
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,I heard my ancestors crying when the dumplings burned . This isn't authentic the contestants and judges should educate themselves in unfamiliar cuisines and shouldn't call something Hong Kong style when it's not.,Individual,yes,6a03bb8f-1dbb-4acb-b3c7-03137f447a71
https://www.youtube.com/watch?v=3H6jio-1dFY&ab_channel=MasterChefWorld,cuisine,I heard my ancestors cry when the dumplings burned. It's not authentic candidates and judges should educate themselves in unknown kitchens and shouldn't call something Hong Kong-style when it's not.,Individual,yes,47e37150-4929-4db9-aa15-512bdc797e20
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,Jimmy Carter is getting a hernia from laughing at Biden being a million times worse than he was as president,Individual,yes,50b04935-e5ef-4ae9-9896-649077ea8fb7
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,Jimmy Carter makes a hernia laughing that Biden was a million times worse than he was as president,Individual,yes,76978b8c-1ba5-43ef-a518-7cda6a495c6d
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,jimmy carter laughs that biden was worse than he was as president,Individual,yes,6c912ccf-00dd-4255-beeb-8e7a35a2096b
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,jimmy carter laughs that biden was a million times worse than he was when he was president,Individual,yes,c2b6f6bc-af17-4d92-a3d9-0541911c50b6
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,jimmy carter laughs that biden is a million times worse than he was as president,Individual,yes,fb31a6c4-2e22-4d9f-914b-65c49b297fbc
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,jimmy carter laughs that biden was a million times worse than he was as president,Individual,yes,5cb65150-87ea-42d8-9723-81f2711cc18e
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,CALLING HILLARY CLINTON UNCORRUPT IS LIKE SAYING MONICA LEWINSKY NEVER GAVE BILL CLINTON A HUMMER.,Individual,yes,b0f26dce-76d8-4b46-b037-0c6a15d7c716
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,calling hillary clinton uncorrupt is like saying monica lewinsky never gave bill clinton a hummer,Individual,yes,3d3e1395-2437-441b-a253-e85ffe977dd1
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,Calling HILLARY CLINTON UNCORRUPT is like saying Monica LEWINSKY ALSO BILL CLINTON A HUMMER.,Individual,yes,59dd98b2-91a8-46ec-b158-729658876eff
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,"We already knew that if the Democrats lips are moving, they lie, lie, lie!",Community,yes,37a20dde-d989-4f46-8398-7056a955addb
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats' lips move they lie lie lie lie lie,Community,yes,14300398-9a10-47a9-a018-248bbaa79fd0
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats' lips are moving they lie lie lie lie lie lie,Community,yes,ca5a1487-5dca-4985-9d4f-839f39b2138d
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats' lips move they lie lie lie lie,Community,yes,04702087-6b72-4a21-bc3c-48fda222cc33
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats lips move they lie lie lie lie,Community,yes,1f1240d2-4e1b-4dca-b82b-0ac6f652da04
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats' lips are moving they lie lie lie lie lie,Community,yes,f88a2b0d-7686-4bb2-ab92-65b11109f1c6
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats' lips are moving they lie lie lie lie,Community,yes,3a9eaf41-20df-46da-9ec9-86394502b1eb
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,"We already knew that if the democrats move, they lie, lie, lie!",Community,yes,6e3f2286-523e-457b-9cc7-cce131d49fd6
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats move they will lie lie lie lie lie lie,Community,yes,2328b875-44ca-4582-87d0-8049f7f1d027
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats move they will lie lie lie lie lie,Community,yes,171215a0-f1f7-4bd8-bdd3-5b49863594ea
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats move they lie lie lie lie lie lie,Community,yes,4a660e26-0256-4687-8e2a-ab7f8248fe93
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats moved they would lie lie lie lie,Community,yes,5d339c28-5f3c-4328-a66f-77fae422f652
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats move they will lie lie lie lie,Community,yes,ddc56dec-6b55-430f-9a02-658b8d9bca0d
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we knew already that if the democrats move they lie lie lie lie,Community,yes,daed72cb-6f14-4bf0-aaed-960ad1d29059
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats move they lie lie lie lie lie,Community,yes,4aac6b9f-de3d-4f92-8de1-6afaf51dd1ca
https://www.youtube.com/watch?v=cOfgWKbiNAs,news & politics,we already knew that if the democrats move they lie lie lie lie,Community,yes,31e8b814-9b08-4f53-95bd-7039d0854529
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,I'm a vegetarian but still that chicken looks so depressing loudly crying face ,Individual,yes,753e33ac-e0a7-4b36-a2fe-f78f0d189d24
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm a vegetarian but the chicken looks so depressing,Individual,yes,1644fdd4-7bb0-465c-9bf2-c32db5407c73
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,"I'm vegetarian, but the chicken looks so depressing.",Individual,yes,68ae6372-3354-4edd-bafe-c94b99d26eb0
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm vegetarian but the chicken looks awful,Individual,yes,86bd554c-b222-448c-b9b5-fa3f3e3c30ee
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm a vegetarian but the chicken looks so sad,Individual,yes,1f2c4a47-f0e9-4341-9786-44bd28c21b24
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm a vegetarian but the chicken looks depressing,Individual,yes,bf33ad36-e274-4072-8471-57b91d608902
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm vegetarian but the chicken looks so depressing to me,Individual,yes,96134fea-9098-447c-a49a-df9fcd3e058c
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm vegetarian but the chicken looks depressing,Individual,yes,054d18ac-30df-421e-a6f3-eb424068654c
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm vegetarian but the chicken looks so depressing,Individual,yes,695bd55a-099a-41e8-a091-5d75e817fff9
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,A curry with no curry.. as an Indian i feel offended.,Individual,yes,fcc937b4-a018-41ff-8163-b738f7072b2b
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i feel offended by a curry with no curry,Individual,yes,84a5ee4e-5e63-412a-8ba9-8a9f7ad96a31
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,i'm offended by a curry with no curry,Individual,yes,48d7613b-e5bf-4bfe-847f-0919b6b2b58b
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,A curry without curry... like an Indian I feel offended.,Individual,yes,ad3ffc8b-0f7f-488e-9b4a-70f97b9be443
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,"atleast eat it properly, who eats the roti and curry separately",Individual,yes,71d3bf66-5ecc-4dbc-8722-b1fa6725c66e
https://www.youtube.com/watch?v=lJiMpiMa7ug,cuisine,"At least eat it properly, which eats roti and curry separately",Individual,yes,58881a5e-f005-4ac3-ae97-b7fda156fe04
https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,Calling Trump honest if like calling Marjorie Taylor Green a woman.,Individual,yes,c2ddf252-662d-4f71-9889-6a509df81e23
https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,trump calling himself an honest man would be like calling marjorie taylor green a woman,Individual,yes,879e334c-db59-4ee1-94b8-79755bd9d91e
https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,- Call Trump honest if like calling Marjorie Taylor Green a woman.,Individual,yes,ba04f99d-08b9-4afe-b208-9550742bce12
https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,She's the difference between good and evil.,Individual,yes,d47a1fa6-c1b0-43fd-98cc-9bb50938e9b3
https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,It is the difference between good and evil.,Individual,yes,8588839f-3ec0-46d2-9686-3ea947025ab4
https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,Not to mention that they steal and lie all the time.,Community,yes,2ad779a1-3c74-415d-9f75-5e140b799a67
https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,they steal and lie all the time,Community,yes,b27778ba-cf3e-4c10-be60-7f988a2af8f4
https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,Not to mention that they fly and lie all the time.,Community,yes,ed30b14c-70e7-404a-a812-5ad234fd1c54
https://www.youtube.com/watch?v=pXTKt1c0PA0,entertainment,they fly and lie all the time,Community,yes,79ca11cd-3c30-4d45-846a-02a373ce5c6f
https://www.youtube.com/watch?v=-NbmqaeHVIA&ab_channel=Sadhguru,religion,black.,Individual,yes,73c446e2-5fe3-4f2e-8ce3-89ec19c74b38
https://www.youtube.com/watch?v=-NbmqaeHVIA&ab_channel=Sadhguru,religion,Black.,Individual,yes,7895b2a9-f1aa-4805-98cf-7ea92c2526ba
https://www.youtube.com/watch?v=-NbmqaeHVIA&ab_channel=Sadhguru,religion,Coming from a person who himself didn't amount to anything.,Individual,yes,7cb288df-232c-4463-84f1-371499c8bdb9
https://www.youtube.com/watch?v=-NbmqaeHVIA&ab_channel=Sadhguru,religion,By coming from a person who himself did not matter.,Individual,yes,c3aa712f-0cc9-4759-a4fa-5778849ad0d5
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,What do you call a girl with no teeth? Phil's daughter face with tears of joy ,Individual,yes,9cc582b3-b939-4314-aeaf-0ab962996d59
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,what do you call a girl who doesn't have teeth?,Individual,yes,e1f3f6ee-0c83-419d-8b48-03b13f526efb
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,can you call a girl with no teeth?,Individual,yes,374315d6-cb58-4583-8914-3958a4be6ec1
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,do you call a girl with no teeth?,Individual,yes,6b091777-7605-4f07-94b4-d298eaa057b9
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,what do you call a girl with no teeth? phil's daughter,Individual,yes,385bb02d-08e9-4292-9a1c-532a56eb7b58
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment, What do you call a girl with no teeth?,Individual,yes,558aab5d-68b1-46a3-9552-86ff565509f2
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,can you call a girl who has no teeth?,Individual,yes,c9b0db45-f325-4d36-9f39-eef8020a88b7
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,do you call a girl who has no teeth?,Individual,yes,52953ea6-2c70-4445-bd16-f7845ce44ed1
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,can you call a girl without teeth?,Individual,yes,1774809f-041e-4ad5-ad92-649d64906e9a
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,do you call a girl without teeth?,Individual,yes,868e8af2-9538-4e51-a6f9-705a55bbebbd
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,what do you call a girl who has no teeth?,Individual,yes,a57b3e04-7f1d-42e9-a0d0-9a8f0d1aca39
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,what do you call a girl without teeth?,Individual,yes,00cc190c-aeec-47b4-a863-7ab07e702488
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,what do you call a girl with no teeth?,Individual,yes,a8db25d3-1c25-4802-a7f2-6e5c8069bb77
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,Of course Ellen can't have kids... Should have thought about that hmmm,"Community,Individual",yes,f09f5d62-60c3-4057-89da-ea03db3d5829
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,Of course Ellen can't have children... should have thought about it.,"Community,Individual",yes,3f0e4418-62fa-4b42-9bc7-de2f98f8ae3b
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,"Looks like Ellen's parents also didn't like her, look how she turned out",Individual,yes,4718e8d7-1c0c-4421-bb26-9afa8ff3ecfa
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment, Looks like Ellen's parents didn't like him either.,Individual,yes,2ce15397-e8e0-418f-b033-14308a89a407
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,it looks as if ellen's parents also didn't like him,Individual,yes,e0253488-d27b-45d0-871f-fe0b026ee4f0
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,looks like ellen's parents also didn't like him,Individual,yes,4c0caec5-18c5-4989-8cce-57bd7ff19cdf
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,it seems ellen's parents didn't like him either,Individual,yes,a2eb4676-6de1-4663-95e4-1382f20a5f62
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,it looks as if ellen's parents don't like him either,Individual,yes,cf646138-dee3-49db-9429-681b8239edc9
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,it looks like ellen's parents didn't like him either either,Individual,yes,fcd723b7-c0ee-462f-bf56-92780c8b17b1
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,it looks as if ellen's parents didn't like him either,Individual,yes,98f8e18d-a10f-4a93-939d-c9cb87316b52
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,it looks like ellen's parents don't like him either,Individual,yes,c66b3daa-2479-400b-9ddd-690814e0b946
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,looks like ellen's parents didn't like him either,Individual,yes,63490375-6d55-44d3-9c4b-880a4164f3a1
https://www.youtube.com/watch?v=nQu2a-cC8ws,entertainment,it looks like ellen's parents didn't like him either,Individual,yes,95428b75-ae8e-42a5-95a8-7a819c8e9dfa
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,Kung Fu panda 4 is already out,Community,yes,4fa45f4e-7517-4d2a-a5ca-70b287e77826
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,bro the father creepy,Individual,yes,a8c706cc-f6f3-470e-adbe-22a393bdcd6d
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,"♪ Oh, my brother the creepy father ♪",Individual,yes,8523f454-dd66-482c-bd38-691eccc067a8
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,And almost 10 times likely to die of a heart attack”,Community,yes,ae906deb-bfc8-42d0-81ae-1e59b88bb768
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,And almost 10 times likely to die from a heart attack,Community,yes,204e8a0a-0eca-40d0-abd6-531cbea1252d
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,That hippo sure can move,"Community,Individual",yes,a5030295-1c00-4735-8f2f-a147b426b55b
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,this hippo can certainly move around,"Community,Individual",yes,5f65b3fe-35c7-4687-9f36-32afd00b2164
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,this hippo can certainly move,"Community,Individual",yes,27f2cc83-1727-4d82-8c72-a2ca4984cb74
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,this hippo can surely move,"Community,Individual",yes,ee4ec4f4-ad3a-4357-9609-44fb6267f014
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment, That hippopotamus can move,"Community,Individual",yes,e52e34a0-4795-4c5b-aeeb-46a5dfa7bb44
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,that hippopotamus can move around,"Community,Individual",yes,5b6f9c3e-62e3-4236-94e1-fb73df67d58e
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,the hippopotamus can move,"Community,Individual",yes,3c49c9aa-c238-4c99-b1f4-089296c9839d
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,Almost every drunk can dance like that,Individual,yes,93645bcb-c258-48b9-a184-4a4a6611142e
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,almost any drunk can dance like that,Individual,yes,7496a159-26fb-4985-a813-a50c4282b2b0
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,almost everyone drunk can dance like that,Individual,yes,569b5571-530d-42c4-a59b-e1fc9ab5480f
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,almost every drunk can dance like this,Individual,yes,fb88f1bd-23d5-4bdb-a7b9-9ec440c57c3f
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,almost every drunk can dance like that -,Individual,yes,a7af5f6e-043c-4c22-b774-645caba5c3ee
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,almost every drunk can dance like that,Individual,yes,0bc7ef32-95fc-4e84-bafb-dcd3a01bf35f
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment, Almost every drunk can dance like that.,Individual,yes,87def5db-07da-48c4-ab99-43ad96b7ba35
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,almost all drunks can dance like this,Individual,yes,3bb0e8f8-1d25-4cb6-8b59-e35f034768da
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,in fact almost all drunks can dance like this,Individual,yes,2db092fc-a554-498f-b760-2e5fa01e3d89
https://www.youtube.com/watch?v=i3FAwAQ-7GA,entertainment,almost all drunks can dance like that,Individual,yes,d43759e2-8109-4a20-b7e1-9e6716a2945d
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,Just goes to show you how boring a cricket game is,Community,yes,fe5bebd9-946d-4896-a893-cbfc46c6a101
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,♪ I'm just gonna show you how boring a cricket game is ♪,Community,yes,2f47a36a-86b1-4b62-bac9-6fbd3fd172b3
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,just gonna show you how boring cricket is,Community,yes,2664c765-cc03-476c-b609-185b5ea48364
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,i'll just show you how boring a cricket game is,Community,yes,bcc53422-2cb7-4946-93e5-418e1d225456
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,just gonna show you how boring a cricket game can be,Community,yes,7c591b7a-329a-46f8-8151-3285b5f9c6da
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,i'm just gonna show you how boring cricket is,Community,yes,5183ce88-2ffa-4f07-b459-6c2fccd556e8
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,i'm just going to show you how boring a cricket game is,Community,yes,1eea58dd-e74b-4dd8-8ca8-719aff3fc4fa
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,just gonna show you how boring a cricket game is,Community,yes,aafc8ee2-4089-485e-8697-081310a1e5b7
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,i'm just gonna show you how boring a cricket match is,Community,yes,d844a761-514e-4dd1-afb0-ea009d81a208
