url,category,comment,label,target
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,didn't james cordon do it with chris hemsworth?,no,None
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,did james cordon do this with chris hemsworth?,no,None
https://www.youtube.com/watch?v=bsgj0UdxMSQ,entertainment,didn't james cordon do this with chris hemsworth?,no,None
https://www.youtube.com/watch?v=hFO2iepmtjU,health,0:30 dont know about the condition but thats something i cant unsee 🤢,yes,Community
https://www.youtube.com/watch?v=xqyuIrAiCv8,news & politics,We are not rioting on streets !,yes,Community
https://www.youtube.com/watch?v=xqyuIrAiCv8,news & politics,but we don't riot,yes,Community
https://www.youtube.com/watch?v=xqyuIrAiCv8,news & politics,we don't riot on the streets,yes,Community
https://www.youtube.com/watch?v=xqyuIrAiCv8,news & politics,we don't riot in the streets,yes,Community
https://www.youtube.com/watch?v=xqyuIrAiCv8,news & politics,we aren't rioting in the streets,yes,Community
https://www.youtube.com/watch?v=xqyuIrAiCv8,news & politics,we're not rioting in the streets,yes,Community
https://www.youtube.com/watch?v=xqyuIrAiCv8,news & politics,we're not rioting on the streets,yes,Community
https://www.youtube.com/watch?v=xqyuIrAiCv8,news & politics,we're not rioting on the streets -,yes,Community
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,what kind of cream did you put on your nails to make it thoroughly clean?,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,recommend some creams to clean your nails?,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,what kind of cream do you use to clean your nails?,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,what kind of cream did you put on your nails?,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,what kind of cream do you use on your nails to make them clean?,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,what kind of cream do you put on your nails to keep them clean?,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,what kind of cream do you put on your nails to make them clean?,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,what kind of cream did you put on your nails to make it clean?,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,what kind of cream did you put on your nails to make them clean?,no,None
https://www.youtube.com/watch?v=vog7n-Wcb5k,sports,*WORLD WILL ALWAYS MISS YOU BOTH DALE STEYN AND LASITH MALINGA FAVOURITE BOWLERS OF MY CHILDHOOD ❤*,no,None
https://www.youtube.com/watch?v=vog7n-Wcb5k,sports,all the world will miss you favorite bowlers of my childhood dale steyn and lasith malinga,no,None
https://www.youtube.com/watch?v=vog7n-Wcb5k,sports,all the world will miss you favourite bowlers of my childhood dale steyn and lasith malinga,no,None
https://www.youtube.com/watch?v=DULnrxFVga0,health,Enough with the theater.,yes,Organisation
https://www.youtube.com/watch?v=DULnrxFVga0,health,so we're done with the theater,yes,Organisation
https://www.youtube.com/watch?v=xz1nM19gjQ4&ab_channel=JimmyKimmelLive,entertainment,With world war worldle people just don't want to correct him because they feel bad. Like how you don't correct a child.,yes,Individual
https://www.youtube.com/watch?v=xz1nM19gjQ4&ab_channel=JimmyKimmelLive,entertainment,the people just don't want to correct him because they feel bad,yes,Individual
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,These tips are awesome! Thanks!,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,you've got great tips,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,you've got great tips thanks,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,you have a great tip thanks,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,these tips are awesome thanks for sharing,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,these tips are great thanks,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,these tips are amazing thanks,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,these tips are awesome thanks,no,None
https://www.youtube.com/watch?v=Txqq8q5-cRA,entertainment,Did anybody notice how creepy North's charcoal drawing was. Lol,yes,Individual
https://www.youtube.com/watch?v=Txqq8q5-cRA,entertainment,how creepy north's drawing was?,yes,Individual
https://www.youtube.com/watch?v=Txqq8q5-cRA,entertainment,how creepy was north's charcoal drawing?,yes,Individual
https://www.youtube.com/watch?v=Txqq8q5-cRA,entertainment,how creepy was north's charcoal drawing,yes,Individual
https://www.youtube.com/watch?v=Txqq8q5-cRA,entertainment,how creepy was north's charcoal drawing? lol,yes,Individual
https://www.youtube.com/watch?v=Txqq8q5-cRA,entertainment,how creepy north's charcoal drawings were?,yes,Individual
https://www.youtube.com/watch?v=Txqq8q5-cRA,entertainment,did anyone notice how creepy north's charcoal drawing was,yes,Individual
https://www.youtube.com/watch?v=Txqq8q5-cRA,entertainment,did anyone notice how creepy north's charcoal drawing was?,yes,Individual
https://www.youtube.com/watch?v=Txqq8q5-cRA,entertainment,did anybody notice how creepy north's charcoal drawing was?,yes,Individual
https://www.youtube.com/watch?v=HtF-UWOwges,fashion & beauty,Her foundation skills is my goals😂,no,None
https://www.youtube.com/watch?v=HtF-UWOwges,fashion & beauty,her skills are my goals,no,None
https://www.youtube.com/watch?v=HtF-UWOwges,fashion & beauty,her foundation skills is one of my goals,no,None
https://www.youtube.com/watch?v=HtF-UWOwges,fashion & beauty,having her foundation skills is my goal,no,None
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,Just goes to show you how boring a cricket game is,yes,Community
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,just shows you how boring a cricket game is,yes,Community
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,just goes to show you how boring cricket is,yes,Community
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,just to show you how boring a cricket game is,yes,Community
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,it just goes to show you how boring a cricket match is,yes,Community
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,just goes to show you how boring a cricket game is,yes,Community
https://www.youtube.com/watch?v=MLiluqeiHTA,sports,it just goes to show you how boring a cricket game is,yes,Community
https://www.youtube.com/watch?v=0xMW3vvTBCc,news & politics,Any Bangladeshi here...❤️ From India ☺️,no,None
https://www.youtube.com/watch?v=Z88o0dmhh7Q,fitness,Can you imagine had he done this while playing MLB,no,None
https://www.youtube.com/watch?v=Z88o0dmhh7Q,fitness,can you imagine if he had done this while playing baseball?,no,None
https://www.youtube.com/watch?v=Z88o0dmhh7Q,fitness,can you imagine if he did it while playing mlb?,no,None
https://www.youtube.com/watch?v=Z88o0dmhh7Q,fitness,can you imagine if he had done this while playing mlb?,no,None
https://www.youtube.com/watch?v=Z88o0dmhh7Q,fitness,can you imagine if he did this while playing mlb?,no,None
https://www.youtube.com/watch?v=cjbgZwgdY7Q,health,"Trans men also have periods,just saying",no,None
https://www.youtube.com/watch?v=cjbgZwgdY7Q,health,trans men also have periods,no,None
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,1:37 gigachad chris,no,None
https://www.youtube.com/watch?v=jrXDghWtdOE,fashion & beauty,Stella McCartney does vegan bags too! and She's vegetarian! :),no,None
https://www.youtube.com/watch?v=jrXDghWtdOE,fashion & beauty,stella mccartney also makes vegan bags and is vegetarian,no,None
https://www.youtube.com/watch?v=jrXDghWtdOE,fashion & beauty,stella mccartney also does vegan bags and is vegetarian,no,None
https://www.youtube.com/watch?v=KSD2d8uU6Mo,entertainment,I want you to know that we know how hard you work on these videos and we appreciate you! You deserve every dollar you get.,no,None
https://www.youtube.com/watch?v=KSD2d8uU6Mo,entertainment,let me tell you we know how hard you work on these videos and we appreciate you,no,None
https://www.youtube.com/watch?v=KSD2d8uU6Mo,entertainment,do you know that we know how hard you work on these videos and we appreciate you?,no,None
https://www.youtube.com/watch?v=KSD2d8uU6Mo,entertainment,and i want you to know that we know how hard you work on these videos and that we really appreciate you,no,None
https://www.youtube.com/watch?v=KSD2d8uU6Mo,entertainment,and i want you to know that we know how hard you work on these videos and that we appreciate you,no,None
https://www.youtube.com/watch?v=KSD2d8uU6Mo,entertainment,i want you to know that we know how hard you work on these videos and we appreciate you,no,None
https://www.youtube.com/watch?v=KSD2d8uU6Mo,entertainment,and i want you to know that we know how hard you work on these videos and that we appreciate you for it,no,None
https://www.youtube.com/watch?v=KSD2d8uU6Mo,entertainment,let me tell you we know how hard you work on these videos and we appreciate you you deserve every dollar you get,no,None
https://www.youtube.com/watch?v=KSD2d8uU6Mo,entertainment,i want you to know we know how hard you work on these videos and we appreciate you you deserve every dollar you get,no,None
https://www.youtube.com/watch?v=KSD2d8uU6Mo,entertainment,i want you to know that we know how hard you work on these videos and we appreciate you you deserve every dollar you get,no,None
https://www.youtube.com/watch?v=dJ4ZS4GSX5I,news & politics,build that walll,no,None
https://www.youtube.com/watch?v=dJ4ZS4GSX5I,news & politics,build a walll,no,None
https://www.youtube.com/watch?v=dJ4ZS4GSX5I,news & politics,build the walll,no,None
https://www.youtube.com/watch?v=fIHZZMDp7uI,religion,"They are taught to divide people in the name of God, religion, cast and rule them as slaves.",yes,Community
https://www.youtube.com/watch?v=fIHZZMDp7uI,religion,they are taught to divide people in the name of god religion and cast them as slaves,yes,Community
https://www.bitchute.com/video/PbQ2FwGZFYOm/,news & politics,The four-foot Freeland is outright plain bad news.,yes,Individual
https://www.bitchute.com/video/PbQ2FwGZFYOm/,news & politics,the four-foot-long freeland is simply bad news,yes,Individual
https://www.youtube.com/watch?v=bs4U4_c-5A4,fashion & beauty,I've always loved high waisted jeans so I'm really happy they fit my body type,no,None
https://www.youtube.com/watch?v=bs4U4_c-5A4,fashion & beauty,i've always loved high waisted jeans so i'm really happy that they fit my body type,no,None
https://www.youtube.com/watch?v=bs4U4_c-5A4,fashion & beauty,i've always loved high-waist jeans so i'm really happy they fit my body type,no,None
https://www.youtube.com/watch?v=rRg_38cUWzI,news & politics,We have same set of topi wearing rogue people in Bharat. @Mala Narang,yes,Community
https://www.youtube.com/watch?v=rRg_38cUWzI,news & politics,the same set of topi are worn by the rogue people in bharat,yes,Community
https://www.youtube.com/watch?v=XxPqtWlZ9mU,health,I have an asperger and I'm proud of myself.,no,None
https://www.youtube.com/watch?v=XxPqtWlZ9mU,health,i have asperger's and i'm proud of myself,no,None
https://www.youtube.com/watch?v=XxPqtWlZ9mU,health,i've got an asperger and i'm proud of myself,no,None
https://www.youtube.com/watch?v=XxPqtWlZ9mU,health,i have asperger and i'm proud of myself,no,None
https://www.youtube.com/watch?v=XxPqtWlZ9mU,health,i have a severe asperger and i'm proud of myself,no,None
https://www.youtube.com/watch?v=XxPqtWlZ9mU,health,i have an asperger and i'm proud of myself,no,None
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,That is sexy?!,yes,Individual
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,is it sexy?,yes,Individual
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,that's sexy?,yes,Individual
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,is this sexy?,yes,Individual
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,is that sexy?,yes,Individual
https://www.bitchute.com/video/U4vIGCkrMnXa/,news & politics,Welcome to commie Kanada!,yes,Community
https://www.bitchute.com/video/U4vIGCkrMnXa/,news & politics,welcome to the commie in kanada,yes,Community
https://www.bitchute.com/video/U4vIGCkrMnXa/,news & politics,welcome to the commie of kanada,yes,Community
https://www.bitchute.com/video/U4vIGCkrMnXa/,news & politics,hello commie kanada,yes,Community
https://www.bitchute.com/video/U4vIGCkrMnXa/,news & politics,welcome to the commie kanada,yes,Community
https://www.bitchute.com/video/U4vIGCkrMnXa/,news & politics,welcome to commie kanada,yes,Community
https://www.youtube.com/watch?v=EIJMfdOQnk4,news & politics,"No McDonalds, No Amazon, No Netflix, No TikTok, No Western Media, No Pizza Hut. So, the Russians will be the healthiest, most rational and intelligent people on the planet.",yes,Community
https://www.youtube.com/watch?v=EIJMfdOQnk4,news & politics,so the russians will be the healthiest most rational and intelligent people on earth,yes,Community
https://www.youtube.com/watch?v=EIJMfdOQnk4,news & politics,so the russians will be the healthiest most rational and intelligent people on the planet,yes,Community
https://www.youtube.com/watch?v=HfJMs4mrSJM,entertainment,0:49 „In german we say: Klemmbausteine“ :-),no,None
https://www.youtube.com/watch?v=KSD2d8uU6Mo,entertainment,Him: 1 month in quarantine Me: *Laughing in insanity* there’s 7 actually,no,None
https://www.youtube.com/watch?v=cEOCdo1rfyA,cuisine,You know you’re taking things too far as a food judge when Gordon Ramsay is the nice guy,yes,Individual
https://www.youtube.com/watch?v=cEOCdo1rfyA,cuisine,you know it's going too far as a food judge when gordon ramsay is the nice guy,yes,Individual
https://www.youtube.com/watch?v=cEOCdo1rfyA,cuisine,you know you're going too far as a food judge when gordon ramsay is the nice guy,yes,Individual
https://www.youtube.com/watch?v=cEOCdo1rfyA,cuisine,you know you're taking things too far as a food judge when gordon ramsay is the nice guy,yes,Individual
https://www.youtube.com/watch?v=iUgOz5emQ94,cuisine,"The people watching this, really need to question their live choices",yes,Community
https://www.youtube.com/watch?v=iUgOz5emQ94,cuisine,watchers really have to question their choices,yes,Community
https://www.youtube.com/watch?v=iUgOz5emQ94,cuisine,watchers need to question their live choices,yes,Community
https://www.youtube.com/watch?v=iUgOz5emQ94,cuisine,watchers really have to question their live choices,yes,Community
https://www.youtube.com/watch?v=iUgOz5emQ94,cuisine,watchers really need to question their live choices,yes,Community
https://www.youtube.com/watch?v=iUgOz5emQ94,cuisine,the people watching this need to really question their live choices,yes,Community
https://www.youtube.com/watch?v=iUgOz5emQ94,cuisine,the people who watch this really need to question their live choices,yes,Community
https://www.youtube.com/watch?v=iUgOz5emQ94,cuisine,the people watching this really need to question their live decisions,yes,Community
https://www.youtube.com/watch?v=iUgOz5emQ94,cuisine,people watching this really need to question their live choices,yes,Community
https://www.youtube.com/watch?v=iUgOz5emQ94,cuisine,the people watching this really need to question their live choices,yes,Community
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,I subscribe,no,None
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i've subscribed,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,I always do the last one when I run out of nail polish remover 😂 I learned this hack by mistake a while ago,no,None
https://www.youtube.com/watch?v=aWWc2VcsTjo,fashion & beauty,the last time i run out of nail polish remover i learned this hack by mistake a while ago,no,None
https://www.youtube.com/watch?v=IzFObkVRSV0,health,"My panic attacks got so bad when I was 18, I wasn't able to leave my house for days because I was scared I might get one in public and have no one around.. I lost 14 pounds within 3- 4weeks... I'd cry almost every night because I felt weak and tired of it all but as many people struggling with mental health, I was scared of going to therapy and getting help. One night at 1am I told my parents that I'm ready to see a professional and that is the best decision I have ever made to this day. It only took one session with someone who understood me. My appetite started improving and slowly but surely I was starting to stress less about my panic attacks. I haven't had one since, so it's been 4 years now. To anyone who's going through this: tell yourself you're ok and mean it! You are going to be fine. It will pass trust me! This is how I got out of a very dark place in my life and it took me months but once you start thinking optimistically and clearing your head of such bad thoughts, the attacks will leave once and for all!",no,None
https://www.youtube.com/watch?v=IzFObkVRSV0,health,my panic attacks got so bad when i was 18 i wasn't able to leave my house for days because i was scared i might get one in public and have no one around i lost 14 pounds within 3- 4 weeks i'd cry almost every night because i felt weak and tired of it all,no,None
https://www.youtube.com/watch?v=IzFObkVRSV0,health,my panic attacks got so bad when i was 18 i wasn't able to leave my house for days because i was scared i might get one in public and have no one around i lost 14 pounds within 3 weeks i'd cry almost every night because i felt weak and tired of it all but,no,None
https://www.youtube.com/watch?v=IzFObkVRSV0,health,i'd cry almost every night because i felt weak and tired of it all but as many people struggling with mental health i was scared of going to therapy and getting help one night at 1am i told my parents that i'm ready to see a professional and that's the best decision i have,no,None
https://www.youtube.com/watch?v=IzFObkVRSV0,health,i'd cry almost every night because i felt weak and tired of it all but as many people struggling with mental health i was afraid of going to therapy and getting help one night at 1am i told my parents that i'm ready to see a professional and that is the best decision i have ever,no,None
https://www.youtube.com/watch?v=IzFObkVRSV0,health,i'd cry almost every night because i felt weak and tired of it all but as many people struggle with mental health i was scared of going to therapy and getting help one night at 1am i told my parents that i'm ready to see a professional and that is the best decision i have ever,no,None
https://www.youtube.com/watch?v=IzFObkVRSV0,health,i'd cry almost every night because i felt weak and tired of it all but as many people struggling with mental health i was scared of going to therapy and getting help one night at 1am i told my parents that i'm ready to see a professional and that is the best decision i have ever,no,None
https://www.youtube.com/watch?v=CrsnwQZIak8,health,The Road to Depopulation.,yes,"Community,Organisation"
https://www.youtube.com/watch?v=CrsnwQZIak8,health,the path to depopulation,yes,"Community,Organisation"
https://www.youtube.com/watch?v=CrsnwQZIak8,health,it's a road to depopulation,yes,"Community,Organisation"
https://www.youtube.com/watch?v=CrsnwQZIak8,health,the road to depopulation,yes,"Community,Organisation"
https://www.youtube.com/watch?v=CrsnwQZIak8,health,depopulation the road to depopulation,yes,"Community,Organisation"
https://www.youtube.com/watch?v=GuJVrEHWCzU,entertainment,The brother makes my skin crawl... sometimes seems off with him,yes,Individual
https://www.youtube.com/watch?v=GuJVrEHWCzU,entertainment,my brother makes my skin crawl,yes,Individual
https://www.youtube.com/watch?v=GuJVrEHWCzU,entertainment,occasionally my brother makes my skin crawl,yes,Individual
https://www.youtube.com/watch?v=GuJVrEHWCzU,entertainment,occasionally the brother makes my skin crawl,yes,Individual
https://www.youtube.com/watch?v=x6DUOokXZAo,health,13 seconds ago and 19 views me: poggers,no,None
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,isn't that the guy who plays sherlock?,no,None
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,doesn't he play sherlock?,no,None
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,doesn't that guy play sherlock?,no,None
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,that's the guy who plays sherlock,no,None
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,that's the guy who plays sherlock?,no,None
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,isn't he the one who plays sherlock?,no,None
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,isn't he the guy who played sherlock?,no,None
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,isn't he the guy who plays sherlock,no,None
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,isn't that guy who plays sherlock?,no,None
https://www.youtube.com/watch?v=ds5MbgbXLBo,cuisine,isn't he the guy who plays sherlock?,no,None
https://www.youtube.com/watch?v=XjtP0BYOA6s,entertainment,"Me:mom I luv you Mum:Luv you too I didn't carry you for 9months to hate you Me: Dad Dad:No Me:You don't even know what I was going to say Dad:ok, then talk Me:The ice-cream truck is outside Dad:Nope Me:Dadddyyyyy pleaseee Dad:nope no no no no Me:thank you I luv you Dad:I didn't say yes Me: No backies",no,None
https://www.youtube.com/watch?v=5c3wWNsmLA0,news & politics,"She didn't even let him finish a single sentence to be honest; no matter what political side you support, some of these journalists are just unbearable",yes,Individual
https://www.youtube.com/watch?v=Hyfc_MLpkRw,fashion & beauty,"Did they use Electrical Tape, Moisture Resistant Tape, or Edible Tape?",no,None
https://www.youtube.com/watch?v=Hyfc_MLpkRw,fashion & beauty,did they use electrical tape or edible tape?,no,None
https://www.youtube.com/watch?v=Hyfc_MLpkRw,fashion & beauty,why did they use electrical tape or edible tape?,no,None
https://www.youtube.com/watch?v=rRg_38cUWzI,news & politics,More like a barking dog!,yes,Individual
https://www.youtube.com/watch?v=rRg_38cUWzI,news & politics,a barking dog is more likely,yes,Individual
https://www.youtube.com/watch?v=rRg_38cUWzI,news & politics,a barking dog is more common,yes,Individual
https://www.youtube.com/watch?v=rRg_38cUWzI,news & politics,a barking dog or something?,yes,Individual
https://www.youtube.com/watch?v=rRg_38cUWzI,news & politics,a barking dog?,yes,Individual
https://www.youtube.com/watch?v=rRg_38cUWzI,news & politics,a barking dog,yes,Individual
https://www.youtube.com/watch?v=79ogy1YNXtc,religion,"As a Christian, I agree with you greatly. I have alot of friends that's atheist and I try to teach them about god or what you call Allah. They just keep saying if god or Allah made everything then what made them? Then I just say ""He has been there forever"".",no,None
https://www.bitchute.com/video/kdsvw258hAL8/,news & politics,"They need to have decent weapons to do something, poor country",yes,Location
https://www.youtube.com/watch?v=UeDMZIB8dg8,cuisine,I prefer dry chicken tendies over moist,no,None
https://www.youtube.com/watch?v=UeDMZIB8dg8,cuisine,i prefer dry chicken tendiments to moist chicken,no,None
https://www.youtube.com/watch?v=UeDMZIB8dg8,cuisine,i prefer dry chicken tendiments to moist ones,no,None
https://www.youtube.com/watch?v=UeDMZIB8dg8,cuisine,i prefer dry chicken tendies to moist ones,no,None
https://www.youtube.com/watch?v=UeDMZIB8dg8,cuisine,i prefer dry chicken tendiments to moist,no,None
https://www.youtube.com/watch?v=UeDMZIB8dg8,cuisine,i prefer dry chicken tendies over moist ones,no,None
https://www.youtube.com/watch?v=cjbgZwgdY7Q,health,"our body is an amazing instrument. We have to respect it, look after it and let it do its functions properly. Proud to be a mother",no,None
https://www.youtube.com/watch?v=cjbgZwgdY7Q,health,i'm proud of being a mother,no,None
https://www.youtube.com/watch?v=cjbgZwgdY7Q,health,i'm proud to be a mother,no,None
https://www.youtube.com/watch?v=cjbgZwgdY7Q,health,i'm proud to be a mother to a child,no,None
https://www.youtube.com/watch?v=cjbgZwgdY7Q,health,i am proud to be a mother,no,None
https://www.youtube.com/watch?v=cjbgZwgdY7Q,health,When your a late bloomer and your watching this video... (me),no,None
https://www.youtube.com/watch?v=cjbgZwgdY7Q,health,when you are a late bloomer and you watch this video,no,None
https://www.youtube.com/watch?v=Hyfc_MLpkRw,fashion & beauty,"nice music ,,,,success for you and god blessing you",no,None
https://www.youtube.com/watch?v=0twopr59buc,religion,"The argument: ""we shouldn't use the word 'cult' in a pejorative sense"" is a strange one. For this to be sustainable you'd have to ignore the fact that language shifts over time , similar to your characterization of ""religions"" in other videos. Alternatively you would need to assert academic primacy in language use: ""only academics can use words definitively"". But in that case, ""religion"" itself should only be used by academics since (as Jonathan Z. Smith noted), ""“Religion is not a native term. It is a term invented by scholars for their intellectual purposes and is therefore theirs to define. "" Notice how often in public discourse 'religion/religious/etc. are weaponized in exactly the same way that ""cult"" can be used: to marginalize, differentiate the ""other"", and dismiss. Just read some of the comments in your videos or listen to Bill Maher. Words have a general use and specific, in-group use. It's in everyone's interest to maintain linguistic continuity (to promote society-wide communication), even while acknowledging the continual evolution of language. In-group specialized usage of words goes far in preserving language meaning since the group population is smaller than the general population. For this reason, calling another group ""cult"" within a specific group likely carries specific meaning for that group and playing the ""academic definition"" card has no salutary effect. It's meaningful to understand the semantic range of a word, including academic usage, but attempts at linguistic policing are misguided when herding cats is easier than herding word use. Unless there is thought-control of Orwellian proportions, the wisest course is to seek to be understood and to understand the individuals we are in communication with at any given moment.",no,None
https://www.youtube.com/watch?v=LDQ0w_f5P2s,religion,"their is nothing difficult here. thomas followed jesus around and wrote down what he said, like a secretary, no embellishment, scene setting, or long winded interpretations. just the facts for those who have ears and eyes. not much political capital in that..",no,None
https://www.youtube.com/watch?v=3Mp130XSC8s,entertainment,"I am amazed at the names celebrities give their kids, are u lost somewhere when u give a name or do you like animals too much? Like seriously",yes,"Community,Individual"
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,mainly by women. most teachers are women now.,yes,Community
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,they're mainly taught by women,yes,Community
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,most of the teachers are now women,yes,Community
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,most teachers are now women,yes,Community
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,most of the teachers are women,yes,Community
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,most teachers are women,yes,Community
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,the majority of teachers are women,yes,Community
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,most of the teachers are women now,yes,Community
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,There's nothing new about satanism. Tell 'em Bill!,yes,Community
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,tell bill,yes,Community
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,tell 'em bill,yes,Community
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,tell bill about satanism,yes,Community
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,there's nothing new about satanism,yes,Community
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,there is nothing new about satanism tell bill,yes,Community
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,there is nothing new about satanism tell them bill,yes,Community
https://www.youtube.com/watch?v=ZRyyONsrMlM,news & politics,"Kids who sang ""Rain rain go away"": 😶",no,None
https://www.youtube.com/watch?v=ZRyyONsrMlM,news & politics,let the children who sang rain go away,no,None
https://www.youtube.com/watch?v=ZRyyONsrMlM,news & politics,let the kids who sang rain go away,no,None
https://www.youtube.com/watch?v=ZRyyONsrMlM,news & politics,let the kids who sang rain rain go,no,None
https://www.bitchute.com/video/SzLksELsiUA/,religion,Education is not in their religion,yes,Community
https://www.bitchute.com/video/SzLksELsiUA/,religion,education is not a religion,yes,Community
https://www.bitchute.com/video/SzLksELsiUA/,religion,education is not part of their religion,yes,Community
https://www.youtube.com/watch?v=bs4U4_c-5A4,fashion & beauty,So I need high waisted... Interesting,no,None
https://www.youtube.com/watch?v=0z9EKXl1tlU&ab_channel=TheNextNewsNetwork,news & politics,Remember those blonde jokes? She is gonna bring them back!,yes,Individual
https://www.youtube.com/watch?v=0z9EKXl1tlU&ab_channel=TheNextNewsNetwork,news & politics,what about those blonde jokes?,yes,Individual
https://www.youtube.com/watch?v=0z9EKXl1tlU&ab_channel=TheNextNewsNetwork,news & politics,remember the blonde jokes?,yes,Individual
https://www.youtube.com/watch?v=0z9EKXl1tlU&ab_channel=TheNextNewsNetwork,news & politics,she's gonna bring them back,yes,Individual
https://www.youtube.com/watch?v=0z9EKXl1tlU&ab_channel=TheNextNewsNetwork,news & politics,do you remember the blonde jokes?,yes,Individual
https://www.youtube.com/watch?v=0z9EKXl1tlU&ab_channel=TheNextNewsNetwork,news & politics,remember those blonde jokes?,yes,Individual
https://www.youtube.com/watch?v=0z9EKXl1tlU&ab_channel=TheNextNewsNetwork,news & politics,do you remember those blonde jokes?,yes,Individual
https://www.youtube.com/watch?v=0z9EKXl1tlU&ab_channel=TheNextNewsNetwork,news & politics,what about the blonde jokes she brought back?,yes,Individual
https://www.youtube.com/watch?v=0z9EKXl1tlU&ab_channel=TheNextNewsNetwork,news & politics,remember those blonde jokes? she'll bring them back,yes,Individual
https://www.youtube.com/watch?v=0z9EKXl1tlU&ab_channel=TheNextNewsNetwork,news & politics,remember those blonde jokes? she's gonna bring them back,yes,Individual
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,I love your videos,no,None
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,thank you for the video,no,None
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i like your videos,no,None
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i really like your videos,no,None
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i love your videos,no,None
https://www.youtube.com/watch?v=plTvQ1g59yM,entertainment,i really love your videos,no,None
https://www.youtube.com/watch?v=dCPoOhgl1RQ,entertainment,"Me: **sees title of the video** Also me: **looks at Ryan and drools** 🤤♥️🙌 In all seriousness though, I’m really proud of Ryan for making this video with a logical, objective outlook on the issue. He’s literally my only voice of reason anymore (cuz yes, I’m Asian and I was offended, but he made me see things much more differently).",no,None
